,created_at,public_metrics,entities,text,id,context_annotations
195,2018-09-07T23:38:11.000Z,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 12, 'username': 'BirdRide'}, {'start': 98, 'end': 108, 'username': 'JimCarrey'}, {'start': 112, 'end': 124, 'username': 'jimmykimmel'}]}",RT @BirdRide: “Traded the van for it straight up...I can get 70 miles to the gallon on this hog” -@JimCarrey on @jimmykimmel 🛴😎 https://t.c…,1038209846779101184,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607558', 'name': 'Jimmy Kimmel Live', 'description': 'Emmy-winning funnyman Jimmy Kimmel serves up comedy bits and welcomes guests that include other comics, celebrities, athletes and musicians, as well as everyday people with unusual or compelling personal stories. Kimmel\'s family and friends take part in the festivities, including his Cousin Sal, Uncle Frank (until his death in 2011) and childhood friend Cleto Escobedo III, who leads the show\'s house band. Recurring segments include the FCC-pleasing This Week in Unnecessary Censorship in which they take TV clips and ""bleep and blur things whether they need it or not,"" as Kimmel describes it. But it\'s too bad they consistently run out of time for Matt Damon\'s segment.'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806967746948775936', 'name': 'Jim Carrey', 'description': 'Jim Carrey'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808678796299620352', 'name': 'Jimmy Kimmel', 'description': 'Jimmy Kimmel'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806967746948775936', 'name': 'Jim Carrey', 'description': 'Jim Carrey'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '808678796299620352', 'name': 'Jimmy Kimmel', 'description': 'Jimmy Kimmel'}}]"
196,2018-09-07T16:47:44.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}","{'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/SphrkxERMC', 'expanded_url': 'https://twitter.com/velez_david/status/1038016340718759936', 'display_url': 'twitter.com/velez_david/st…'}]}",The feeling is mutual! https://t.co/SphrkxERMC,1038106554258477056,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596731871232', 'name': 'Banking'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '996434881839157248', 'name': 'Nubank', 'description': 'Nubank'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1037320960737595393', 'name': 'Sequoia Capital', 'description': 'Sequoia Capital'}}]"
197,2018-09-07T03:40:44.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}]}",RT @sequoia: We want to be the very first capital that a terrific dentmaker founder raises so we can be there from day 1 and support a foun…,1037908499609542657,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1037320960737595393', 'name': 'Sequoia Capital', 'description': 'Sequoia Capital'}}]"
198,2018-08-30T19:30:31.000Z,"{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 62, 'end': 73, 'probability': 0.8039, 'type': 'Place', 'normalized_text': 'Santa Monica'}, {'start': 112, 'end': 123, 'probability': 0.8352, 'type': 'Place', 'normalized_text': 'SM City Hall'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'travisv'}]}",RT @travisv: We are grateful to be selected to participate in Santa Monica’s e-scooter pilot program! Thanks to SM City Hall and the commun…,1035248416551399424,
199,2018-08-30T18:04:58.000Z,"{'retweet_count': 221, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 8, 'username': 'jack'}], 'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/qsTEy6ULUQ', 'expanded_url': 'https://twitter.com/Square/status/1035191624374996992', 'display_url': 'twitter.com/Square/status/…'}]}",RT @jack: Square reader now works with the headphone jack of your laptop https://t.co/qsTEy6ULUQ,1035226888627576832,
200,2018-08-30T05:36:21.000Z,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 41, 'quote_count': 0}","{'mentions': [{'start': 109, 'end': 117, 'username': 'unity3d'}, {'start': 122, 'end': 138, 'username': 'johnriccitiello'}, {'start': 160, 'end': 168, 'username': 'sequoia'}], 'urls': [{'start': 184, 'end': 207, 'url': 'https://t.co/oUVMoP7DhU', 'expanded_url': 'https://seq.vc/sequo8bfd9', 'display_url': 'seq.vc/sequo8bfd9'}]}","""It’s easy to make profound mistakes if you don’t listen deeply to the people around you."" Sound advice from @unity3d CEO @johnriccitiello for all leaders [via @sequoia's newsletter]. https://t.co/oUVMoP7DhU",1035038491594244096,
201,2018-08-15T12:56:53.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 37, 'quote_count': 1}","{'mentions': [{'start': 55, 'end': 64, 'username': 'evernote'}, {'start': 151, 'end': 160, 'username': 'croneill'}, {'start': 179, 'end': 194, 'username': 'harrymccracken'}], 'urls': [{'start': 222, 'end': 245, 'url': 'https://t.co/P6QyiEZvOE', 'expanded_url': 'https://twitter.com/harrymccracken/status/1029323595170762752', 'display_url': 'twitter.com/harrymccracken…'}]}","As we look to the future, it's important to reflect on @evernote’s initial promise of “remember everything.” Thrilled to continue on this journey with @croneill &amp; team. HT to @harrymccracken for this thoughtful piece. https://t.co/P6QyiEZvOE",1029713539752022017,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043689834', 'name': 'Evernote'}}]"
202,2018-08-10T04:44:40.000Z,"{'retweet_count': 393, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 13, 'end': 39, 'probability': 0.3984, 'type': 'Product', 'normalized_text': 'Disney Television Animation'}, {'start': 80, 'end': 92, 'probability': 0.3853, 'type': 'Other', 'normalized_text': 'Baymax Dreams'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'unity3d'}]}","RT @unity3d: Disney Television Animation and Unity have collaborated to create “Baymax Dreams,” three innovative episodic animated shorts t…",1027777728185917440,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10037284711', 'name': 'Disney'}}]"
203,2018-08-06T18:28:53.000Z,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 15, 'quote_count': 1}","{'annotations': [{'start': 38, 'end': 50, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 11, 'username': 'EdReiskin'}]}",.@EdReiskin Please bring Bird back to San Francisco!,1026535597723332608,
204,2018-08-06T18:28:52.000Z,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 22, 'quote_count': 0}","{'annotations': [{'start': 40, 'end': 52, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 13, 'username': 'LondonBreed'}]}",.@LondonBreed Please bring Bird back to San Francisco!,1026535596540522496,
205,2018-08-06T18:28:52.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}","{'annotations': [{'start': 39, 'end': 51, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 12, 'username': 'SupStefani'}]}",.@SupStefani Please bring Bird back to San Francisco!,1026535595433185280,
206,2018-08-06T18:28:52.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}","{'annotations': [{'start': 43, 'end': 55, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 16, 'username': 'SandraLeeFewer'}]}",.@SandraLeeFewer Please bring Bird back to San Francisco!,1026535594258833409,
207,2018-08-06T18:28:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}","{'annotations': [{'start': 40, 'end': 52, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 13, 'username': 'Ahsha_Safai'}]}",.@ahsha_safai Please bring Bird back to San Francisco!,1026535593193472002,
208,2018-08-06T18:28:51.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}","{'annotations': [{'start': 39, 'end': 51, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 12, 'username': 'MaliaCohen'}]}",.@maliacohen Please bring Bird back to San Francisco!,1026535592111337472,
209,2018-08-06T18:28:51.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 1}","{'annotations': [{'start': 41, 'end': 53, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 14, 'username': 'HillaryRonen'}]}",.@hillaryronen Please bring Bird back to San Francisco!,1026535590697816065,
210,2018-08-06T18:28:51.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}","{'annotations': [{'start': 40, 'end': 52, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 13, 'username': 'NormanYeeSF'}]}",.@normanyeesf Please bring Bird back to San Francisco!,1026535589720535041,
211,2018-08-06T18:28:51.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 3}","{'annotations': [{'start': 36, 'end': 48, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 9, 'username': 'JaneKim'}]}",.@JaneKim Please bring Bird back to San Francisco!,1026535588567109632,
212,2018-08-06T18:28:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}","{'annotations': [{'start': 43, 'end': 55, 'probability': 0.9686, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 1, 'end': 16, 'username': 'SupervisorTang'}]}",.@supervisortang Please bring Bird back to San Francisco!,1026535587543752707,
213,2018-08-02T07:37:27.000Z,"{'retweet_count': 29, 'reply_count': 3, 'like_count': 121, 'quote_count': 3}","{'mentions': [{'start': 56, 'end': 70, 'username': 'FrankSlootman'}]}",The essence of growth is eliminating friction. (Credit: @FrankSlootman),1024922108495884288,
214,2018-08-01T19:24:59.000Z,"{'retweet_count': 2, 'reply_count': 11, 'like_count': 132, 'quote_count': 3}","{'hashtags': [{'start': 16, 'end': 28, 'tag': 'Venicebeach'}], 'mentions': [{'start': 54, 'end': 63, 'username': 'BirdRide'}], 'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/mY9asbkmux', 'expanded_url': 'https://twitter.com/roelofbotha/status/1024737776346906624/photo/1', 'display_url': 'pic.twitter.com/mY9asbkmux'}]}",Scooting around #Venicebeach before the board meeting @BirdRide https://t.co/mY9asbkmux,1024737776346906624,
215,2018-08-01T19:16:33.000Z,"{'retweet_count': 6, 'reply_count': 6, 'like_count': 46, 'quote_count': 0}","{'annotations': [{'start': 27, 'end': 31, 'probability': 0.8903, 'type': 'Place', 'normalized_text': 'SoCal'}], 'hashtags': [{'start': 72, 'end': 75, 'tag': 'SF'}], 'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/OEtGEJzUOm', 'expanded_url': 'https://twitter.com/roelofbotha/status/1024735655526424576/photo/1', 'display_url': 'pic.twitter.com/OEtGEJzUOm'}]}",So many Birds available in SoCal! Can't wait for the flock to return to #SF https://t.co/OEtGEJzUOm,1024735655526424576,
216,2018-07-31T05:07:42.000Z,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 48, 'end': 61, 'tag': 'ParityPledge'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'schreier'}, {'start': 17, 'end': 25, 'username': 'sequoia'}]}",RT @schreier: We @sequoia are proud to sign the #ParityPledge in our ongoing commitment to increasing diversity in tech &amp; leadership. Join…,1024159645433090048,
217,2018-07-17T01:25:13.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}]}",RT @sequoia: What is something you've learned that you lean on daily? Subscribe to our newsletter to get this week's feature: https://t.co/…,1019030225559027712,
218,2018-07-16T17:23:24.000Z,"{'retweet_count': 67, 'reply_count': 35, 'like_count': 408, 'quote_count': 8}","{'annotations': [{'start': 0, 'end': 12, 'probability': 0.9104, 'type': 'Place', 'normalized_text': 'San Francisco'}]}","San Francisco has more than 250,000 on-street parking spaces for “dockless” cars, so why does the addition of a few thousand dockless scooters spark such a heated debate?",1018908973842366464,
